Date,Cases,Deaths,Recovered,Travel_history,Province,City,masks,sanitizers
5/17/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand,594,1841
5/17/2020,23,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,823,4202
5/17/2020,3,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,785,1182
5/17/2020,37,2,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat,834,2030
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,710,537
5/17/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,904,4190
5/17/2020,19,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,755,1098
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,559,4454
5/17/2020,9,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,807,1837
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower,854,1427
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper,757,2808
5/17/2020,12,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur,869,2151
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,627,2559
5/17/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,547,4488
5/17/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,712,3403
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar,514,3274
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper,588,4576
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower,882,3082
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas,908,4400
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram,893,1167
5/17/2020,2,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,695,1052
5/17/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,545,1765
5/17/2020,3,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak,889,3604
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram,503,2226
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai,994,3729
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,578,3673
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat,987,2201
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan,893,3171
5/17/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan,993,3200
5/17/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank,872,3799
5/17/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan,676,3715
5/17/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Hunza,633,4449
5/17/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Nagar,827,4538
5/17/2020,0,0,2,Local - Social Contact,Gilgit-Baltistan,Gilgit,696,593
5/17/2020,0,0,7,Local - Social Contact,Gilgit-Baltistan,Astore,942,3912
5/17/2020,2,0,0,Local - Social Contact,Gilgit-Baltistan,Ghanche,705,4532
5/17/2020,787,9,405,Local - Social Contact,Sindh,Karachi,949,3808
5/18/2020,37,2,0,Local - Social Contact,islamabad Capital Territory,Islamabad,618,4432
5/18/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Kharmang,530,1726
5/18/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Skardu,501,955
5/18/2020,0,0,2,Local - Social Contact,Gilgit-Baltistan,Shigar,798,4327
5/18/2020,7,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,889,4485
5/18/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Nagar,895,2740
5/18/2020,14,12,3,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,695,2520
5/18/2020,8,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,612,2270
5/18/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,753,4897
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber,982,2620
5/18/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand,947,884
5/18/2020,0,0,17,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,675,4969
5/18/2020,9,1,3,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,554,2840
5/18/2020,31,1,9,Local - Social Contact,Khyber Pakhtunkhwa,Swat,793,3474
5/18/2020,5,1,1,Local - Social Contact,Khyber Pakhtunkhwa,Buner,554,3288
5/18/2020,25,0,43,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,630,4375
5/18/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,959,1300
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,931,866
5/18/2020,13,0,12,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,566,1567
5/18/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower,710,1679
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper,665,1098
5/18/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur,535,4723
5/18/2020,0,0,9,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,992,1697
5/18/2020,5,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,777,2580
5/18/2020,3,0,6,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,599,4047
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar,698,3050
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper,518,3219
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower,611,2715
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas,945,4157
5/18/2020,2,0,12,Local - Social Contact,Khyber Pakhtunkhwa,Battagram,985,1197
5/18/2020,2,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,850,4234
5/18/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,836,4165
5/18/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Karak,791,888
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram,869,4096
5/18/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai,633,3220
5/18/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,731,506
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat,856,1144
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan,773,4520
5/18/2020,4,1,9,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan,788,1186
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank,906,588
5/18/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan,943,1675
5/18/2020,733,8,511,Local - Social Contact,Sindh,Karachi,823,2936
5/18/2020,30,2,3,Local - Social Contact,Sindh,Hyderabad,900,3508
5/18/2020,0,0,0,Local - Social Contact,Sindh,Jamshoro,939,4153
5/18/2020,1,0,0,Local - Social Contact,Sindh,Badin,649,4595
5/18/2020,1,0,0,Local - Social Contact,Sindh,Shaheed Benazirabad,540,3571
5/18/2020,2,0,0,Local - Social Contact,Sindh,Naushero Feroz,752,513
5/18/2020,0,0,0,Local - Social Contact,Sindh,Sujawal,840,1197
5/18/2020,5,0,3,Local - Social Contact,Sindh,Thatta,857,1164
5/18/2020,0,0,7,Local - Social Contact,Sindh,Sanghar,853,3636
5/18/2020,0,0,2,Local - Social Contact,Sindh,Tando M. Khan,758,1950
5/18/2020,0,0,0,Local - Social Contact,Sindh,Tando Allahyar,923,3752
5/18/2020,31,0,3,Local - Social Contact,Sindh,Ghotki,665,4596
5/18/2020,17,1,28,Local - Social Contact,Sindh,Sukkur,598,971
5/18/2020,1,0,19,Local - Social Contact,Sindh,Khairpur,533,1662
5/18/2020,21,0,34,Local - Social Contact,Sindh,Larkana,839,1164
5/18/2020,0,0,0,Local - Social Contact,Sindh,Dadu,565,2882
5/18/2020,7,0,1,Local - Social Contact,Sindh,Kambar Shahdadkot,564,1108
5/18/2020,2,1,6,Local - Social Contact,Sindh,Matiari,711,4739
5/18/2020,5,0,1,Local - Social Contact,Sindh,Kashmore,812,2139
5/18/2020,0,1,1,Local - Social Contact,Sindh,Mirpur Khas,884,1464
5/18/2020,0,0,0,Local - Social Contact,Sindh,Umerkot,601,2748
5/18/2020,0,0,0,Local - Social Contact,Sindh,Tharparkar,784,2626
5/18/2020,7,0,40,Local - Social Contact,Sindh,Shikarpur,778,1930
5/18/2020,1,0,2,Local - Social Contact,Sindh,Jacobabad,527,704
5/18/2020,0,0,23,Local - Social Contact,Sindh,Other,870,573
5/19/2020,104,0,38,Local - Social Contact,islamabad Capital Territory,Islamabad,789,1120
5/19/2020,0,0,12,Local - Social Contact,Gilgit-Baltistan,Astore,994,2079
5/19/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Ghizer,996,3545
5/19/2020,0,0,4,Local - Social Contact,Gilgit-Baltistan,Gilgit,909,2623
5/19/2020,98,7,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,714,4874
5/19/2020,12,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,617,1090
5/19/2020,26,1,2,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,725,3339
5/19/2020,4,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Khyber,892,4113
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand,697,3268
5/19/2020,23,0,7,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,939,1748
5/19/2020,8,0,7,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,910,1661
5/19/2020,34,0,36,Local - Social Contact,Khyber Pakhtunkhwa,Swat,754,4164
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,811,3370
5/19/2020,18,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,532,2886
5/19/2020,5,0,13,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,932,3800
5/19/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,875,3567
5/19/2020,9,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,757,3765
5/19/2020,2,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower,667,4745
5/19/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper,804,1795
5/19/2020,6,1,14,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur,640,4467
5/19/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,879,2973
5/19/2020,4,2,2,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,954,2429
5/19/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,999,1090
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar,502,2985
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper,813,4432
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower,569,2192
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas,985,2159
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram,782,665
5/19/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,624,4794
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,991,2755
5/19/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak,505,2763
5/19/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram,911,1813
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai,612,4588
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,943,2254
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat,611,3287
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan,747,4190
5/19/2020,7,0,16,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan,718,4017
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank,662,2624
5/19/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan,645,1691
5/19/2020,608,14,200,Local - Social Contact,Sindh,Karachi,927,2809
5/19/2020,20,0,3,Local - Social Contact,Sindh,Hyderabad,544,4543
5/19/2020,10,0,0,Local - Social Contact,Sindh,Jamshoro,703,1760
5/19/2020,1,0,0,Local - Social Contact,Sindh,Badin,593,767
5/19/2020,0,0,0,Local - Social Contact,Sindh,Shaheed Benazirabad,769,2788
5/19/2020,0,0,0,Local - Social Contact,Sindh,Naushero Feroz,763,2686
5/19/2020,0,0,0,Local - Social Contact,Sindh,Sujawal,781,601
5/19/2020,0,1,0,Local - Social Contact,Sindh,Thatta,851,1783
5/19/2020,3,0,0,Local - Social Contact,Sindh,Sanghar,822,4511
5/19/2020,0,0,0,Local - Social Contact,Sindh,Tando M. Khan,518,3772
5/19/2020,1,0,0,Local - Social Contact,Sindh,Tando Allahyar,770,4145
5/19/2020,2,0,4,Local - Social Contact,Sindh,Ghotki,722,3929
5/19/2020,6,0,0,Local - Social Contact,Sindh,Sukkur,729,4330
5/19/2020,5,0,3,Local - Social Contact,Sindh,Khairpur,734,1984
5/19/2020,16,0,5,Local - Social Contact,Sindh,Larkana,833,899
5/19/2020,2,0,0,Local - Social Contact,Sindh,Dadu,988,2626
5/19/2020,12,0,2,Local - Social Contact,Sindh,Kambar Shahdadkot,879,4429
5/19/2020,0,0,6,Local - Social Contact,Sindh,Matiari,821,3468
5/19/2020,2,0,0,Local - Social Contact,Sindh,Kashmore,553,3661
5/19/2020,3,0,0,Local - Social Contact,Sindh,Mirpur Khas,597,4939
5/19/2020,0,0,0,Local - Social Contact,Sindh,Umerkot,863,4406
5/19/2020,0,0,0,Local - Social Contact,Sindh,Tharparkar,634,1620
5/19/2020,6,2,26,Local - Social Contact,Sindh,Shikarpur,876,4646
5/19/2020,4,0,0,Local - Social Contact,Sindh,Jacobabad,934,1134
5/19/2020,5,2,1,Local - Social Contact,Sindh,Other,640,3391
5/20/2020,97,1,0,Local - Social Contact,islamabad Capital Territory,Islamabad,820,542
5/20/2020,4,0,0,Local - Social Contact,Gilgit-Baltistan,Ghanche,731,4679
5/20/2020,0,0,0,Local - Social Contact,Gilgit-Baltistan,Skardu,620,2673
5/20/2020,3,0,0,Local - Social Contact,Gilgit-Baltistan,Astore,717,4101
5/20/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,743,1279
5/20/2020,0,0,3,Local - Social Contact,Gilgit-Baltistan,Diamer,602,1155
5/20/2020,7,0,0,Local - Social Contact,Gilgit-Baltistan,Hunza,784,4563
5/20/2020,94,3,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,503,2583
5/20/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,825,1613
5/20/2020,14,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,739,3800
5/20/2020,6,0,12,Local - Social Contact,Khyber Pakhtunkhwa,Khyber,671,3323
5/20/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand,536,4714
5/20/2020,3,0,9,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,684,4662
5/20/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,947,2281
5/20/2020,24,1,7,Local - Social Contact,Khyber Pakhtunkhwa,Swat,726,1138
5/20/2020,1,0,10,Local - Social Contact,Khyber Pakhtunkhwa,Buner,593,923
5/20/2020,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,510,2668
5/20/2020,1,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,689,965
5/20/2020,8,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,952,4493
5/20/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,911,4512
5/20/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower,743,4418
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper,510,2157
5/20/2020,6,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur,933,3339
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,654,2089
5/20/2020,7,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,715,2948
5/20/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,748,995
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar,993,2835
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper,596,2714
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower,709,2896
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas,906,4521
5/20/2020,1,0,8,Local - Social Contact,Khyber Pakhtunkhwa,Battagram,538,4707
5/20/2020,2,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,789,2793
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,874,4993
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak,621,2433
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram,921,2754
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai,504,651
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,928,3761
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat,899,4756
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan,872,800
5/20/2020,8,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan,859,4348
5/20/2020,0,0,6,Local - Social Contact,Khyber Pakhtunkhwa,Tank,568,1161
5/20/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan,943,860
5/20/2020,872,12,741,Local - Social Contact,Sindh,Karachi,529,4426
5/20/2020,27,2,1,Local - Social Contact,Sindh,Hyderabad,659,3761
5/20/2020,0,0,9,Local - Social Contact,Sindh,Jamshoro,929,702
5/20/2020,8,1,2,Local - Social Contact,Sindh,Badin,657,1797
5/20/2020,6,1,21,Local - Social Contact,Sindh,Shaheed Benazirabad,895,2226
5/20/2020,0,0,10,Local - Social Contact,Sindh,Naushero Feroz,890,3430
5/20/2020,2,0,8,Local - Social Contact,Sindh,Sujawal,827,2961
5/20/2020,7,0,0,Local - Social Contact,Sindh,Thatta,673,3214
5/20/2020,4,0,9,Local - Social Contact,Sindh,Sanghar,747,2744
5/20/2020,0,0,0,Local - Social Contact,Sindh,Tando M. Khan,545,620
5/20/2020,0,0,5,Local - Social Contact,Sindh,Tando Allahyar,715,4959
5/20/2020,15,0,1,Local - Social Contact,Sindh,Ghotki,865,2754
5/20/2020,15,0,0,Local - Social Contact,Sindh,Sukkur,834,3481
5/20/2020,0,0,3,Local - Social Contact,Sindh,Khairpur,982,1518
5/20/2020,26,0,59,Local - Social Contact,Sindh,Larkana,718,2248
5/20/2020,3,0,1,Local - Social Contact,Sindh,Dadu,601,3696
5/20/2020,7,0,8,Local - Social Contact,Sindh,Kambar Shahdadkot,624,2164
5/20/2020,0,0,0,Local - Social Contact,Sindh,Matiari,820,1159
5/20/2020,1,0,0,Local - Social Contact,Sindh,Kashmore,745,3505
5/20/2020,2,0,0,Local - Social Contact,Sindh,Mirpur Khas,674,4337
5/20/2020,0,1,0,Local - Social Contact,Sindh,Umerkot,832,1685
5/20/2020,0,0,0,Local - Social Contact,Sindh,Tharparkar,735,4060
5/20/2020,18,0,8,Local - Social Contact,Sindh,Shikarpur,731,3219
5/20/2020,2,0,20,Local - Social Contact,Sindh,Jacobabad,817,3102
5/20/2020,2,0,0,Local - Social Contact,Sindh,Other,930,1148
5/21/2020,91,2,0,Local - Social Contact,islamabad Capital Territory,Islamabad,654,2292
5/21/2020,18,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,500,4172
5/21/2020,0,0,3,Local - Social Contact,Gilgit-Baltistan,Diamer,610,3261
5/21/2020,0,0,4,Local - Social Contact,Gilgit-Baltistan,Astore,727,4685
5/21/2020,92,7,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,532,1629
5/21/2020,21,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,881,3119
5/21/2020,5,0,6,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,923,812
5/21/2020,28,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber,907,2397
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand,804,3613
5/21/2020,11,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,896,2632
5/21/2020,12,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,767,3860
5/21/2020,31,0,23,Local - Social Contact,Khyber Pakhtunkhwa,Swat,557,1476
5/21/2020,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner,502,3771
5/21/2020,18,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower,566,3473
5/21/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper,807,3547
5/21/2020,6,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Shangla,860,3181
5/21/2020,8,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand,621,1408
5/21/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower,807,844
5/21/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper,945,3390
5/21/2020,5,2,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur,532,1214
5/21/2020,4,9,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra,969,1114
5/21/2020,16,1,2,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad,558,4992
5/21/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur,657,1182
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar,907,819
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper,924,3848
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower,645,710
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas,823,4526
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram,976,2289
5/21/2020,7,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat,838,3008
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu,582,2422
5/21/2020,4,2,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak,827,2063
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram,908,669
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai,969,2821
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu,602,2406
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat,643,1810
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan,682,4113
5/21/2020,4,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan,635,4408
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank,898,1063
5/21/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan,783,2108
5/21/2020,856,0,435,Local - Social Contact,Sindh,Karachi,578,1936
5/21/2020,17,0,0,Local - Social Contact,Sindh,Hyderabad,561,1490
5/21/2020,1,0,0,Local - Social Contact,Sindh,Jamshoro,950,2767
5/21/2020,0,0,1,Local - Social Contact,Sindh,Badin,559,4201
5/21/2020,3,0,0,Local - Social Contact,Sindh,Shaheed Benazirabad,961,1992
5/21/2020,1,0,0,Local - Social Contact,Sindh,Naushero Feroz,524,1795
5/21/2020,1,0,0,Local - Social Contact,Sindh,Sujawal,972,3157
5/21/2020,0,0,3,Local - Social Contact,Sindh,Thatta,575,613
5/21/2020,3,0,2,Local - Social Contact,Sindh,Sanghar,868,3981
5/21/2020,0,0,11,Local - Social Contact,Sindh,Tando M. Khan,736,4696
5/21/2020,0,0,7,Local - Social Contact,Sindh,Tando Allahyar,978,1516
5/21/2020,7,0,2,Local - Social Contact,Sindh,Ghotki,903,1211
5/21/2020,9,1,36,Local - Social Contact,Sindh,Sukkur,686,1225
5/21/2020,0,1,146,Local - Social Contact,Sindh,Khairpur,613,2359
5/21/2020,14,2,1,Local - Social Contact,Sindh,Larkana,841,3832
5/21/2020,1,0,0,Local - Social Contact,Sindh,Dadu,816,2718
5/21/2020,9,0,0,Local - Social Contact,Sindh,Kambar Shahdadkot,957,3750
5/21/2020,0,0,9,Local - Social Contact,Sindh,Matiari,730,2088
5/21/2020,0,0,4,Local - Social Contact,Sindh,Kashmore,764,4588
5/21/2020,2,0,0,Local - Social Contact,Sindh,Mirpur Khas,634,777
5/21/2020,0,0,0,Local - Social Contact,Sindh,Umerkot,821,3174
5/21/2020,0,0,0,Local - Social Contact,Sindh,Tharparkar,565,3066
5/21/2020,22,0,21,Local - Social Contact,Sindh,Shikarpur,707,4994
5/21/2020,2,0,0,Local - Social Contact,Sindh,Jacobabad,870,4123
5/21/2020,12,0,2,Local - Social Contact,Sindh,Other,992,4377
5/22/2020,131,0,0,Local - Social Contact,islamabad Capital Territory,Islamabad,919,1619
5/22/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Ghanche,697,2533
5/22/2020,0,0,4,Local - Social Contact,Gilgit-Baltistan,Astore,967,2063
5/22/2020,5,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit,518,1362
5/22/2020,0,0,2,Local - Social Contact,Gilgit-Baltistan,Ghizer,711,4024
5/22/2020,111,9,11,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar,790,2720
5/22/2020,10,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda,845,891
5/22/2020,13,1,4,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera,990,614
5/22/2020,1,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Khyber,584,3880
5/22/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand,900,2076
5/22/2020,9,1,1,Local - Social Contact,Khyber Pakhtunkhwa,Mardan,561,2879
5/22/2020,2,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Swabi,820,4954
5/22/2020,30,0,34,Local - Social Contact,Khyber Pakhtunkhwa,Swat,657,1400
